update,mean_rollout_reward,policy_loss,value_loss,entropy
42.0,-0.822583794593811,0.00013805114349452197,4.80068826675415,0.3685499578714371
43.0,-0.7321830987930298,-9.094334745896049e-05,0.8372594825923443,0.31858740374445915
44.0,-0.8089538216590881,-0.0019718589610420167,4.894286245107651,0.32153292931616306
45.0,-0.706830620765686,-0.00046246961574070156,4.126587480306625,0.2500371737405658
46.0,-0.6880342960357666,-0.0019911678973585367,1.1553869023919106,0.3519539665430784
47.0,-0.739892303943634,-0.00014040957466932014,3.225792869925499,0.3023966383188963
48.0,-0.7113950252532959,-0.0010693906369851902,0.8659020476043224,0.2516159564256668
49.0,-0.6921781897544861,0.0008125646054395474,2.1310847476124763,0.15409271139651537
50.0,-0.647480309009552,0.0006211559812072664,4.241413936018944,0.2415330158546567
51.0,-0.7234205603599548,0.0001557309878990054,0.780875701457262,0.34113016910851
52.0,-0.6678051352500916,-0.0005398606008384377,2.3708069026470184,0.2237900272011757
53.0,-0.7001904845237732,-0.0013826891081407666,0.9711305536329746,0.3038076348602772
54.0,-0.7161084413528442,0.0006825116579420865,2.809614270925522,0.2016247995197773
55.0,-0.7601264119148254,-0.0021189568506088108,1.890811488032341,0.17580097448080778
56.0,-0.7489984035491943,-0.0006027779600117356,0.790539126843214,0.243636685423553
57.0,-0.6961859464645386,-0.0029110332834534347,2.45860293507576,0.22895190678536892
58.0,-0.7144743800163269,-0.0036657933378592134,0.817072182893753,0.21670966502279043
59.0,-0.6586316227912903,0.00010426132939755917,1.6189047619700432,0.2071190159767866
60.0,-0.7244876623153687,-0.0016329014615621418,1.8934200778603554,0.20989290159195662
61.0,-0.6942639946937561,-0.00016407304792664945,0.8337442874908447,0.23173873126506805
62.0,-0.6386831402778625,0.0012702412495855242,2.083677791059017,0.28528938442468643
63.0,-0.6725441813468933,0.00022108317352831364,0.6823527626693249,0.2508104620501399
64.0,-0.766042947769165,0.0001744655310176313,1.8317580595612526,0.15395279321819544
65.0,-0.7407028675079346,0.00024045194732025266,1.280022755265236,0.19456844311207533
66.0,-0.6958207488059998,0.0005611212691292167,0.8104702234268188,0.22669464722275734
67.0,-0.6599098443984985,-0.0011811477816081606,1.6691985875368118,0.3062321078032255
68.0,-0.7211424708366394,0.001311034895479679,1.0003875978291035,0.24805812165141106
69.0,-0.6988442540168762,-0.0019531189172994345,1.5236933752894402,0.28368368931114674
